Name	Description	Link	Google Link
What future for the domestic food aid in the United States? - Momagri	"23 Jan 2017 ... Historically, the domestic food aid programs are discussed in the agricultural 
finance law––the Farm Bill––even if the proportion of in-kind ..."	http://www.momagri.org/UK/focus-on-issues/What-future-for-the-domestic-food-aid-in-the-United-States-_1849.html	http://www.google.com/url?q=http://www.momagri.org/UK/focus-on-issues/What-future-for-the-domestic-food-aid-in-the-United-States-_1849.html&sa=U&ved=0ahUKEwi-0vXCtIfWAhVDLY8KHen6BzgQFghGMAk&usg=AFQjCNFBEpDfWG0PA3OEIS_1e7gqxuH1Dg
Domestic Food Assistance Expenditures Continue ... - AgEcon Search	"36. USDA's spending on domestic food-assistance programs totaled about $17.7 
billion during the first 6 months of fiscal. 1998 (October 1997-March 1998),."	http://ageconsearch.umn.edu/bitstream/234523/2/sept98i.pdf	http://www.google.com/url?q=http://ageconsearch.umn.edu/bitstream/234523/2/sept98i.pdf&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCBYwAQ&usg=AFQjCNG3sW7HfpiumNWqgM8WIwVJLtLLAg
Domestic Food Assistance: Summary of Programs - Kindle edition ...	"Domestic Food Assistance: Summary of Programs - Kindle edition by Kirsten J. 
Colello, Randy Alison Aussenberg. Download it once and read it on your Kindle ..."	https://www.amazon.com/Domestic-Food-Assistance-Summary-Programs-ebook/dp/B007IQ355G	http://www.google.com/url?q=https://www.amazon.com/Domestic-Food-Assistance-Summary-Programs-ebook/dp/B007IQ355G&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCBgwAg&usg=AFQjCNFb2fvVo8N3Z22OptP26HzV0mWbOQ
Needed Directions in Domestic Food Assistance Policies and ... - Jstor	"Needed Directions in Domestic Food. Assistance Policies and Programs. Carlton 
G. Davis and Benjamin Senauer. This paper reviews alternatives to existing."	https://www.jstor.org/stable/1241886	http://www.google.com/url?q=https://www.jstor.org/stable/1241886&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCB0wAw&usg=AFQjCNHXipXBhV988SZftPM8dV8jLjc4uw
Dietary Impacts of Food Assistance Programs - USDA ERS	"Introduction. In fiscal 1998, about 1 in 6 Americans received food assistance from 
at least 1 of the Nation s 15 food assistance programs (see box on domestic ..."	https://www.ers.usda.gov/webdocs/publications/42215/5847_aib750p_1_.pdf?v=41055	http://www.google.com/url?q=https://www.ers.usda.gov/webdocs/publications/42215/5847_aib750p_1_.pdf%3Fv%3D41055&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCCcwBg&usg=AFQjCNG9t5ZiK1NSetyuVECMfHqsg_7J2Q
Food and Nutrition Programs: Reducing Hunger, Bolstering Nutrition ...	"17 Aug 2005 ... Following the creation and expansion of the domestic food assistance programs 
in the second half of the 20th century, severe hunger, which ..."	https://www.cbpp.org/research/food-and-nutrition-programs-reducing-hunger-bolstering-nutrition	http://www.google.com/url?q=https://www.cbpp.org/research/food-and-nutrition-programs-reducing-hunger-bolstering-nutrition&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCCwwCA&usg=AFQjCNGsV_q_IiZHDFU1xAuKyDtD21XfTQ
Catalog Record: Domestic food assistance programs : measuring ...	"Domestic food assistance programs : measuring benefits to producers / Steve W. 
Martinez, Praveen M. Dixit. Main Author: Martinez, Steve W. Other Authors: Dixit ..."	https://catalog.hathitrust.org/Record/011396640	http://www.google.com/url?q=https://catalog.hathitrust.org/Record/011396640&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCDIwCQ&usg=AFQjCNE1RCxrhYjZRlCuFT2DSZJzCrDfXA
MEAL VARIETIES | The Outreach Program	"Iowa State University's Food Science Department assisted us in the creation of 
these meals! They are tasty AND nutritious; people love to eat them!"	http://outreachprogram.org/our-meal-varieties/	http://www.google.com/url?q=http://outreachprogram.org/our-meal-varieties/&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggdMAI&usg=AFQjCNGNHhfSc_X34Lu-UYUJdGopTJ1KhQ
Single Room Occupancy Food Outreach Program	"Single Room Occupancy Food Outreach Program ... a senior, age 60 or above,; a 
spouse or domestic partner of a senior, or; a person under age 60 with a ..."	http://www.sfhsa.org/353.htm	http://www.google.com/url?q=http://www.sfhsa.org/353.htm&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggiMAM&usg=AFQjCNGcpndVEd1uNxWv_yUwyQtzp6wc8g
Food Pantry Drive | The Julian Center	"The Julian Center maintains a Food Pantry as an outreach service to victims of 
domestic violence and sexual assault. The program ensures that victims can ..."	http://www.juliancenter.org/Get-Involved/Food-Pantry-Drive.aspx	http://www.google.com/url?q=http://www.juliancenter.org/Get-Involved/Food-Pantry-Drive.aspx&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggyMAY&usg=AFQjCNFFRtM_hnl6w_J-hNrpuHepERifRg
Community Outreach | Viroqua Food Co-op	"Community Outreach ... Weekly donations to local food pantries and schools ... 
March 14, 2018 Passages, Inc Safety and support for domestic violence and ..."	http://www.viroquafood.coop/community-outreach	http://www.google.com/url?q=http://www.viroquafood.coop/community-outreach&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFghBMAk&usg=AFQjCNHesTcXSFGfxvQwjhpSyAFZDLvhUw
SNAP Outreach » Food Bank of Central New York	"Contact Food Bank of Central New York's Nutrition Outreach and Education 
Program (NOEP) ... SNAP is the largest program in the domestic hunger safety 
net."	https://www.foodbankcny.org/our-programs/snap-outreach/	http://www.google.com/url?q=https://www.foodbankcny.org/our-programs/snap-outreach/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCBMwAA&usg=AFQjCNGqQkso7HGfwV9U_0nmEjIunEZiyA
South County Outreach	"26 Apr 2017 ... Our Food Pantry distributes nearly one million pounds of emergency, non-
perishable and fresh food to an average of 9,000 families annually."	http://www.sco-oc.org/	http://www.google.com/url?q=http://www.sco-oc.org/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCBgwAQ&usg=AFQjCNE32J6hxOuEjPoe6SaE1s9XAPmRHQ
990 Form - Hillside Food Outreach	"J website: hillsidef oodoutreach. org H(c) Group exemption numberº- ..... 
domestic government on Part IX, column (A), line 12 If ""Yes,"" complete Schedule I
, Parts ..."	http://www.hillsidefoodoutreach.org/wp-content/uploads/2015/12/2014-990.pdf	http://www.google.com/url?q=http://www.hillsidefoodoutreach.org/wp-content/uploads/2015/12/2014-990.pdf&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCCUwAw&usg=AFQjCNG0YOKo2pIp3flTeRgzO21NFrr8uw
7th Street Food Pantry And Outreach	"Jesus said, "" When you give food to the hungery, drink to the thirsty, give shelter 
to the homeless, clothe those without and look after the sick, you are doing this ..."	http://7thstreetfoodpantry.com/	http://www.google.com/url?q=http://7thstreetfoodpantry.com/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCCowBA&usg=AFQjCNGqpEqtZhEli7Sb1zU1xb9aFkp6Ig
Domestic Outreach - Sesame Workshop	"Domestic Outreach ... Children's Education Initiatives in the USA | Outreach ... to 
improving nutrition for households with limited access to healthy food."	http://www.sesameworkshop.org/what-we-do/our-initiatives/domestic-outreach/	http://www.google.com/url?q=http://www.sesameworkshop.org/what-we-do/our-initiatives/domestic-outreach/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCC8wBQ&usg=AFQjCNEixboWW91YEuxy2RhH5BFuKb1mLg
Community Resource Center | Serving San Diego North County	"Our Domestic Violence (DV) Program strives to reduce and prevent DV, ... CRC 
helps those in need avoid hunger with a food distribution center, meal prep and ..."	http://crcncc.org/	http://www.google.com/url?q=http://crcncc.org/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCDUwBg&usg=AFQjCNGIaT7bvXjF3B90XKkfGYaqf7UGEg
Services | Community Outreach, INC	"Clients accessing our Day Services have access to: showers, kitchen, food ... 
crisis intervention for emotional problems, suicide, domestic violence, drug abuse
, ..."	http://www.communityoutreachinc.org/services/	http://www.google.com/url?q=http://www.communityoutreachinc.org/services/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCEAwCA&usg=AFQjCNFI7aurPmjjNie5SdPTjtBbaZvegA
Outreach Program Supplies Washington Hebrew Congregation's ...	"26 Oct 2015 ... We meet over food in social settings; all holidays have a meal as well. ... 
Outreach has three domestic meals created in partnership with Iowa ..."	http://alliancetoendhunger.org/outreach-program-supplies-washington-hebrew-congregations-hunger-project/	http://www.google.com/url?q=http://alliancetoendhunger.org/outreach-program-supplies-washington-hebrew-congregations-hunger-project/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCEYwCQ&usg=AFQjCNFvBZ3DUmXLWMifEN8ufbjg0jUBSA
Good Food Advocacy — Osprey Foundation	"The food we grow, purchase, cook, and eat connects us all and has a 
tremendous impact ... a strategy of improving our domestic food system through 
advocacy."	http://www.ospreyfdn.org/good-food-advocacy-1/	http://www.google.com/url?q=http://www.ospreyfdn.org/good-food-advocacy-1/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggTMAA&usg=AFQjCNEjN3T_VBspHTw_HHpxyuoPsiN6Vg
Introduction to Domestic Hunger Advocacy - National FFA ...	"Introduction to. Domestic Hunger. Advocacy what you can do ... of food. True or 
False? False. The world produces enough food to feed our population of 7.3."	https://www.ffa.org/SiteCollectionDocuments/stateofficer_domestic_hunger_advocacy_intro.pdf	http://www.google.com/url?q=https://www.ffa.org/SiteCollectionDocuments/stateofficer_domestic_hunger_advocacy_intro.pdf&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggYMAE&usg=AFQjCNHmEsnuKMJJLbby26S6pUbkXRzTaw
ADVOCACY | Just Food	"3 Dec 2014 ... Advocacy efforts have helped spark increased interest among ..... These rules 
would effectively outsource domestic food inspection to other ..."	http://justfood.org/advocacy	http://www.google.com/url?q=http://justfood.org/advocacy&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggdMAI&usg=AFQjCNGmQw2oBpkPNOpC3BXkTSq3-RMeMw
Food System Resources - Food Policy News | Civil Eats	"The founders hope to bridge the domestic and global food issues by ... research, 
advocacy and leadership building in and effort to impact the global food system."	http://civileats.com/resources/	http://www.google.com/url?q=http://civileats.com/resources/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggpMAQ&usg=AFQjCNETfu576BgphQWVH0O_apE_eJz8mw
Domestic Violence Advocates — The Women's Resource Center of ...	"Domestic Violence Shelter Service Lakeland 24-hour crisis line: (863) 413-2700. 
Sebring; Hardee & Highlands counties 24-hour crisis line: (863) 386-1167"	http://www.wrcfl.org/domestic-violence/	http://www.google.com/url?q=http://www.wrcfl.org/domestic-violence/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFgg-MAg&usg=AFQjCNEFTgZrGnvPxSR15x9xpTcLhNRD8Q
Domestic U.S. - Ecumenical Advocacy Days for Global Peace with ...	"The Domestic U.S. Workshops explored why, in the richest country in the world, 
nearly 49 million of our neighbors live in households that experience food ..."	https://advocacydays.org/2013-at-gods-table/workshops/domestic/	http://www.google.com/url?q=https://advocacydays.org/2013-at-gods-table/workshops/domestic/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFghEMAk&usg=AFQjCNHkfsuLm2pbi3feSoY7r2NPr3OQSQ
Advocacy Program – DFTA - Domestic Fair Trade Association	"In particular, DFTA focuses on campaigns that uplift the voices of the most 
marginalized in our food system, farmworkers and small and mid-scale producers
."	http://www.thedfta.org/our-programs/advocacy-program/	http://www.google.com/url?q=http://www.thedfta.org/our-programs/advocacy-program/&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCBMwAA&usg=AFQjCNHIAqbRSu7pVErA2wIU2tmS-EoD0w
Policy & Advocacy: Food Sovereignty - Why Hunger	"The domestic food and agriculture landscape is shifting as consumer and farmer 
networks negotiate the Food and Farm Bill and try to build common ground ..."	https://whyhunger.org/k2-category-blog/item/1582-policy-advocacy-food-sovereignty	http://www.google.com/url?q=https://whyhunger.org/k2-category-blog/item/1582-policy-advocacy-food-sovereignty&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCBgwAQ&usg=AFQjCNGagXyZlbKh2m3UIsyJ5-MJLB_Dow
Domestic Abuse Advocacy Services | Helping Services for Youth ...	"Domestic abuse happens in all kinds of families, rich and poor, urban and rural, 
... our volunteers and advocates are here for victims to get help and start healing."	http://www.helpingservices.org/services/domestic-advocacy-services/	http://www.google.com/url?q=http://www.helpingservices.org/services/domestic-advocacy-services/&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCCEwAw&usg=AFQjCNE_-B-fHOUDXXTuMjjWj508M6DIiQ
Advocacy | Canadian Foodgrains Bank	"Our advocacy work focuses on policies affecting people who experience hunger, 
many ... In other words, international food aid was “tied” to domestic farm policy."	http://foodgrainsbank.ca/get-involved/advocacy/	http://www.google.com/url?q=http://foodgrainsbank.ca/get-involved/advocacy/&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCCYwBA&usg=AFQjCNHeX_ckqZOPop5nWoVdsFSSx4zJZQ
Programs for Adults | Pillsbury United Communities	"Employment support. Food support. Legal advocacy, including one-on-one help 
with domestic abuse, police and court assistance. General family issues."	https://www.puc-mn.org/impact-areas/youth-and-family/programs-adults	http://www.google.com/url?q=https://www.puc-mn.org/impact-areas/youth-and-family/programs-adults&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCCswBQ&usg=AFQjCNHIY6CBYcamXGJQ-WBIuGlDnXyjgg
Congressional Hunger Center » Policy & Advocacy	"CHC believes that creating a food secure world requires both effective ... of State 
Legislatures' public/private sector initiative to address domestic hunger and ..."	https://www.hungercenter.org/policy-advocacy/	http://www.google.com/url?q=https://www.hungercenter.org/policy-advocacy/&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCDEwBg&usg=AFQjCNFFj7dx9iEr2OBrutm7OldQP5hCrA
DAP Advocacy - Advocacy | Domestic Abuse Project	"DAP advocates know the ins-and-outs of the criminal justice system, but ... food, 
safe housing, and transportation to communities impacted by domestic violence."	http://www.domesticabuseproject.com/get-help/advocacy/	http://www.google.com/url?q=http://www.domesticabuseproject.com/get-help/advocacy/&sa=U&ved=0ahUKEwj3xfrPtIfWAhURSo8KHdfjCtA4ChAWCDowCA&usg=AFQjCNGZ61Ei6iY9gWpTgIFz0qLJA8CjUQ
Food Safety and Standards Authority of India (FSSAI)	"Old FSSAI Website E-Office Are you Food Smart CSR Guidelines Food Safety 
Connect (Concern Management) Safe & Nutritious Food Food Fortification ..."	http://www.fssai.gov.in/	http://www.google.com/url?q=http://www.fssai.gov.in/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggqMAQ&usg=AFQjCNHoyknJa1tOqMTxAtyTqCq8n7TRJg
Food And Agriculture Organization (FAO) - Investopedia	"For example, after the 2010 earthquake in Haiti left the country in shambles, the 
FAO quickly launched a series of initiatives designed to keep domestic food ..."	http://www.investopedia.com/terms/f/food-agriculture-organization-fao.asp	http://www.google.com/url?q=http://www.investopedia.com/terms/f/food-agriculture-organization-fao.asp&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFgg2MAY&usg=AFQjCNENbU7YlZN61tI84rplSVIen0M0Eg
World Health Organization, Food Safety: What you should know	"7 Apr 2015 ... In no event shall the World Health Organization be liable for damages ..... Other 
popular domestic methods used for food preservation were ..."	http://www.searo.who.int/entity/world_health_day/2015/whd-what-you-should-know/en/	http://www.google.com/url?q=http://www.searo.who.int/entity/world_health_day/2015/whd-what-you-should-know/en/&sa=U&ved=0ahUKEwjljqfWtIfWAhWKuo8KHQCZA4M4ChAWCCIwBA&usg=AFQjCNH37s0pd8CU7nTqN5UWSut-NasAYw
Top 100 Food and Beverage Companies of 2015 in U.S. and ...	"Who are the top food companies in the United States? According to our data, for 
2015, the top three companies were Pepsi, Tyson Foods, and Nestle."	http://www.foodprocessing.com/top100/top-100-2015/	http://www.google.com/url?q=http://www.foodprocessing.com/top100/top-100-2015/&sa=U&ved=0ahUKEwjljqfWtIfWAhWKuo8KHQCZA4M4ChAWCC0wBw&usg=AFQjCNGI4m3ImHgXf6uunG0yC9rxWOP2ow
Alabama Food Bank Association: Home	"The Food Bank Association of Alabama is a non-profit organization representing 
the eight regional food banks located across the state. The board of directors is ..."	http://alfoodbanks.org/	http://www.google.com/url?q=http://alfoodbanks.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFggvMAM&usg=AFQjCNE8juGMXNH71_rfGU7QrRzjEIt8Dw
Community Food Bank of Central Alabama, Located in Birmingham	"The Community Food Bank of Central Alabama operates as a central 
clearinghouse for collecting food that might otherwise be wasted."	http://www.feedingal.org/	http://www.google.com/url?q=http://www.feedingal.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFgg0MAQ&usg=AFQjCNGlsRb0LO0za54Y97lZxXewzUYT_g
Food Bank of North Alabama	"8 Feb 2017 ... The Food Bank of North Alabama feeds the hungry today and creates solutions 
that will end hunger tomorrow."	https://www.foodbanknorthal.org/	http://www.google.com/url?q=https://www.foodbanknorthal.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFgg_MAU&usg=AFQjCNGXY4WTf2mERxiTp7gUiS3a2-Okyg
West Alabama Food Bank | Home	"Sabina Nad, a food bank employee, delivers approximately 16,000 pounds of 
nutritious food each week to many sites around West Alabama including several 
of ..."	http://www.westalabamafoodbank.org/	http://www.google.com/url?q=http://www.westalabamafoodbank.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghFMAY&usg=AFQjCNHyqq5PSxzMtKxpVh57cKT7gpsvGw
Food Bank of East Alabama	"Email: food-bank@foodbankofeastalabama.com. Mailing Address/Physical 
Address: 375 Industry Drive, Auburn, AL 36832. Phone: (334) 821-9006 | Fax: (
334) ..."	http://www.foodbankofeastalabama.com/	http://www.google.com/url?q=http://www.foodbankofeastalabama.com/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghLMAc&usg=AFQjCNHFuLXvJLCU3Fm0KoX84qLJrWh2cA
Alabama - Food Pantries	"There are several food pantries and food banks in the state of Alabama. With 
help from users like you we have compiled a list of some. If you know of a listing ..."	https://www.foodpantries.org/st/alabama	http://www.google.com/url?q=https://www.foodpantries.org/st/alabama&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghVMAg&usg=AFQjCNFGhR45vd4dNvjNCpb2-qLa8R6Jzg
Alabama food banks - Need Help Paying Bills	"Alabama food banks provide free food to those who need assistance. The non-
profit pantries and distribution centers are a great place to turn to for food, meals
 ..."	http://www.needhelppayingbills.com/html/alabama_food_banks.html	http://www.google.com/url?q=http://www.needhelppayingbills.com/html/alabama_food_banks.html&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghaMAk&usg=AFQjCNHR4m7H-yQbgi7rvKe3B8wx3q6LzQ
Montgomery Area Food Bank	"Home Page; Montgomery Area Food Bank. An average annual distribution of 
assistance exceeding 20 million lbs to 35 of Alabama's 67 counties."	http://www.montgomeryareafoodbank.org/	http://www.google.com/url?q=http://www.montgomeryareafoodbank.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghgMAo&usg=AFQjCNGjEItxCx0oSixUDl4qp0KBhVOR4w
Feeding the Gulf Coast Food Bank-Alabama, Florida, Mississippi	"Feeding the Gulf Coast Food Bank is a member of the Feeding America Network 
serving the Gulf Coast throughout 24 counties in Alabama, Florida, ..."	https://feedingthegulfcoast.org/	http://www.google.com/url?q=https://feedingthegulfcoast.org/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghmMAs&usg=AFQjCNFnaASTIVJCRj9R-zPLsQUxp3daVA
University of West Alabama 2015-02-18 Student Food Bank opens ...	"18 Feb 2016 ... The University of West Alabama will host a kickoff reception for a new student 
food bank on Feb. 23 at 2 p.m. on the bottom floor of the Student ..."	http://www.uwa.edu/News,_Events,__amp;_Media/News_Archive/2015-02-18_Student_Food_Bank_opens_at_UWA.aspx	http://www.google.com/url?q=http://www.uwa.edu/News,_Events,__amp%3B_Media/News_Archive/2015-02-18_Student_Food_Bank_opens_at_UWA.aspx&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCBMwAA&usg=AFQjCNH_zczXLYQs1RvsbgfBhAvlQdZSww
Wiregrass Food Bank	"The Wiregrass Area Food Bank is a hunger relief agency serving Houston, Henry
, Dale, Coffee, Geneva, and Barbour counties in Alabama. Welcome to our site!"	http://www.wiregrassfoodbank.com/	http://www.google.com/url?q=http://www.wiregrassfoodbank.com/&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCBkwAQ&usg=AFQjCNGE4FBYC_vvx1fttHDe1gHASrGJWA
Community Food Bank of Central Alabama - United Way of Central ...	"A grant of $100,000 from the Greater Birmingham Foundation made it possible 
for the Food Bank to open its doors on December 1, 1982. At that time, service ..."	http://www.uwca.org/community-food-bank-of-central-alabama/	http://www.google.com/url?q=http://www.uwca.org/community-food-bank-of-central-alabama/&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCCUwAw&usg=AFQjCNGNUDYNPl_-zQkKPdqPFUZHLDBABw
WEST ALABAMA FOOD BANK NEEDS MORE DONATIONS	"16 May 2017 ... The 25th annual Stamp Out Hunger food drive was a one-day event Saturday, 
but organizers say that's no excuse to avoid donating. Last year ..."	http://wvua23.com/west-alabama-food-bank-needs-more-donations/	http://www.google.com/url?q=http://wvua23.com/west-alabama-food-bank-needs-more-donations/&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCCowBA&usg=AFQjCNHYXYXxrRwNMORf5bat7uYyzZJrxg
Food Bank of East Alabama	"Make a donation quickly, easily, and securely by selecting to donate with one of 
the available donation methods below. All donations received after 8:00 PM ET ..."	https://portal.icheckgateway.com/FoodBankofEastAlabama/	http://www.google.com/url?q=https://portal.icheckgateway.com/FoodBankofEastAlabama/&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCDAwBQ&usg=AFQjCNESCsJxmqa5G4Y7H8yn5C66R9Nrhg
Alabama Soup Kitchens, Food, Pantries, Food Banks	"Below is the list of Alabama Food Banks, Soup Kitchens, and Food Banks in 
Alabama."	https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html	http://www.google.com/url?q=https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCDYwBg&usg=AFQjCNEMElKwf19h1WvgkpX7XLg2egKdzA
Leadership change at the Food Bank of North Alabama | WHNT.com	"30 Aug 2016 ... HUNTSVILLE, Ala. (WHNT) - The Food Bank of North Alabama, based in 
Huntsville, will be getting a new leader soon. The Food Bank offers ..."	http://whnt.com/2016/08/30/leadership-change-at-the-food-bank-of-north-alabama/	http://www.google.com/url?q=http://whnt.com/2016/08/30/leadership-change-at-the-food-bank-of-north-alabama/&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCEAwCA&usg=AFQjCNGGk2uvdYy-lMUwr_ZEWeUDLarTWQ
MOBILE FOOD PANTRY - City of Jacksonville, Alabama	"Community Food Bank of Central Alabama Mobile Food Pantry will stop in 
Jacksonville every month with free groceries for those who qualify. Click on event
 ..."	http://www.jacksonville-al.org/events/?eventID=112	http://www.google.com/url?q=http://www.jacksonville-al.org/events/%3FeventID%3D112&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCEYwCQ&usg=AFQjCNHjr6C_pTJUyBsU7cd1U5dwpLCNFA
Magic City Harvest	"This food provides more than 700,000 meals through the 30 agencies we support
. Alabama is a place where people who love to cook can show their ... month, and 
donate that $10 to Magic City Harvest through monthly automatic payments."	http://magiccityharvest.org/	http://www.google.com/url?q=http://magiccityharvest.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghhMAU&usg=AFQjCNGIv4B70Y9ohVa7Hqbw2e_jXDRfxQ
Alabama Childhood Food Solutions	"Donate now to feed hungry children for up to a year! Alabama Childhood Food 
Solution is a non-profit organization focused on the prevention of childhood ..."	http://alabamachildhoodfood.com/	http://www.google.com/url?q=http://alabamachildhoodfood.com/&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCB8wAg&usg=AFQjCNF3yk1M5Rambif7DGmjYWHk0V0fRg
Food For All Non-Profit Recipients | Publix Community Outreach	"Alabama. Anniston Soup Bowl; Christ Chapel d/b/a Loaves & Fishes Food Pantry
; East Alabama Food Bank; Food Bank of North Alabama; Interfaith Food Closet ..."	http://corporate.publix.com/community/corporate-campaigns/food-for-all/food-for-all-recipients	http://www.google.com/url?q=http://corporate.publix.com/community/corporate-campaigns/food-for-all/food-for-all-recipients&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCC4wBQ&usg=AFQjCNEwS1b-oWsDy70m4gaEKgHs_oZyUg
Charity: North Alabama Food Bank - Souper Bowl of Caring	"Souper Bowl of Caring Charity Profile: ""North Alabama Food Bank"""	https://souperbowl.org/charities/profile/89664/participant_id:1029823	http://www.google.com/url?q=https://souperbowl.org/charities/profile/89664/participant_id:1029823&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCDowBw&usg=AFQjCNHSPDOIYVHatNcSIOYqwm6UrDo66Q
Charity Navigator - Rating for Montgomery Area Food Bank	"1 May 2017 ... Montgomery Area Food Bank is a Human Services charity rated 4 of 4 stars by 
Charity Navigator. Located in Montgomery, AL, it is one of 8870 ..."	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8167	http://www.google.com/url?q=https://www.charitynavigator.org/index.cfm%3Fbay%3Dsearch.summary%26orgid%3D8167&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCD8wCA&usg=AFQjCNFIH4rZA5PRHN2zo-rxBYJUqCmylg
Salvation Army of Birmingham, AL Food Donations - Salvation Army ...	"Please call 205.328.2420 if you or your group would like to donate food items or 
host a food drive to support The Salvation Army. Food donations can be ..."	http://salvationarmyalm.org/birmingham/ways-to-give-2/food-donations/	http://www.google.com/url?q=http://salvationarmyalm.org/birmingham/ways-to-give-2/food-donations/&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCEUwCQ&usg=AFQjCNEHuSLrDmpgbLaEQOlok-sPYwYQrg
