Name	Description	Link	Google Link
	Helping AL farmers make more sales to local buyers and pass GAP safety audits	/aclk?sa=l&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAAGgJzYg&ae=1&sig=AOD64_1kWG6D4g63Z1J-CncWrGMt-ZnA3Q&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAgj&adurl=http://www.foodbanknorthal.org/programs/ffc/%3Fgclid%3DEAIaIQobChMI14il_MeI1gIVCROPCh2O5AlnEAAYASAAEgKoAPD_BwE	www.foodbanknorthal.org/programs/ffc
	Learn how Charitable Planned Gifts give Tax Benefits & Help End Hunger	/aclk?sa=L&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAFGgJzYg&ae=1&sig=AOD64_22FXVSKWgneEw9Tamilc39JlpCmA&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAgr&adurl=http://www.heiferfoundation.org%3Fgclid%3DEAIaIQobChMI14il_MeI1gIVCROPCh2O5AlnEAAYAiAAEgJqzfD_BwE	www.heiferfoundation.org/
	Donate your surplus food to help communities in need, instantly!	/aclk?sa=L&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAGGgJzYg&ae=1&sig=AOD64_3aOFarbPV9XfhDPRl8aXhMWMicCA&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAgv&adurl=http://www.re-plate.org	www.re-plate.org/
	Donate with assurance, get detailed feedback report	/aclk?sa=l&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAHGgJzYg&ae=1&sig=AOD64_2GddCmIrf4H-Ma8sAZGBnI3zXdKQ&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAgz&adurl=http://www.giveindia.org/default.aspx%3Fgclid%3DEAIaIQobChMI14il_MeI1gIVCROPCh2O5AlnEAAYBCAAEgKYmfD_BwE	www.giveindia.org/
	Families Never Receive a Bill for Treatment, Travel, Housing or Food	/aclk?sa=l&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAMGgJzYg&ae=1&sig=AOD64_2kLY6OVPZe1JN83rMOP4lDv6qwCA&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAh5&adurl=http://pixel.everesttech.net/4519/cq%3Fev_sid%3D3%26ev_ln%3Dcharities%26ev_lx%3Dkwd-295554499562%26ev_crx%3D208726376764%26ev_mt%3Dp%26ev_n%3Dg%26ev_ltx%3D%26ev_pl%3D%26ev_pos%3D2o1%26ev_dvc%3Dc%26ev_dvm%3D%26ev_phy%3D9061995%26ev_loc%3D21133%26ev_cx%3D816605243%26ev_ax%3D37560427130%26url%3Dhttps%253A//ad.doubleclick.net/ddm/clk/401824171%253B201975090%253Bw%26gclid%3DEAIaIQobChMI14il_MeI1gIVCROPCh2O5AlnEAMYASAAEgL5ffD_BwE	www.stjude.org/Donate
	Your gift helps create a hunger-free community.	/aclk?sa=l&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABATGgJzYg&ae=1&sig=AOD64_1-XyUSKFda-G3ninkOMipPT2uqtA&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAiFAQ&adurl=https://www.shfb.org/donatenow%3Futm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D%252B%2520food%2520bank%2520com%26utm_campaign%3DpaidNS-SMC	www.shfb.org/
	Invest in Women and Girls!	/aclk?sa=L&ai=DChcSEwjXiKX8x4jWAhUJE48KHY7kCWcYABAUGgJzYg&ae=1&sig=AOD64_0CBNKJgA8VjBBsb3j6VHVUcIDTOw&q=&ved=0ahUKEwihwKD8x4jWAhWKK48KHWSbD_44ChDRDAiJAQ&adurl=http://www.connecther.org/	www.connecther.org/
Frequently Asked Questions - Community Food Bank of Central ...	About Us Q. Who gets food? A. Our member agencies are responsible for determining how the food is distributed to individuals in need. Each year, 645,000 ...	http://www.feedingal.org/main/frequently-asked-questions/	www.feedingal.org/main/frequently-asked-questions/
Community Food Bank of Central Alabama, Located in Birmingham	The Community Food Bank of Central Alabama operates as a central clearinghouse for collecting food that might otherwise be wasted.	http://www.feedingal.org/	www.feedingal.org/
Support - Community Food Bank of Central Alabama, Located in ...	FOOD & FUND DRIVES. Thank you so much for your interest in holding a Food & Fund Drive! Food drives are critically important to replenishing our supplies ...	http://www.feedingal.org/main/support/	www.feedingal.org/main/support/
West Alabama Food Bank | Home	Sabina Nad, a food bank employee, delivers approximately 16,000 pounds of nutritious food each week to many sites around West Alabama including several of ...	http://www.westalabamafoodbank.org/	www.westalabamafoodbank.org/
Alabama Food Bank Association: Home	The Food Bank Association of Alabama is a non-profit organization representing the eight regional food banks located across the state. The board of directors is ...	http://alfoodbanks.org/	alfoodbanks.org/
Alabama - Food Pantries	There are several food pantries and food banks in the state of Alabama. With help from users like you we have compiled a list of some. If you know of a listing ...	https://www.foodpantries.org/st/alabama	https://www.foodpantries.org/st/alabama
Birmingham AL Food Pantries | Birmingham Alabama Food Pantries ...	Birmingham AL Food pantries and food banks. We have the list of all food pantries in Birmingham.	https://www.foodpantries.org/ci/al-birmingham	https://www.foodpantries.org/ci/al-birmingham
Food Bank of North Alabama	Feb 8, 2017 - The Food Bank of North Alabama feeds the hungry today and creates solutions that will end hunger tomorrow.	https://www.foodbanknorthal.org/	https://www.foodbanknorthal.org/
Community Food Bank of Central Alabama - Home | Facebook	Community Food Bank of Central Alabama, Birmingham, AL. 2443 likes · 64 talking about this · 790 were here. We work day by day to feed those in need...	https://www.facebook.com/feedingAL/	https://www.facebook.com › Places › Birmingham, Alabama › Social Service
	Find Your Local Food Pantry Your Extra Food Helps The Needy	/aclk?sa=l&ai=DChcSEwio-fL-x4jWAhXWiWgKHXAmCMwYABAAGgJzYw&sig=AOD64_1szKZm9go8BnrLMHz6NbJJiGqkTw&q=&ved=0ahUKEwju9-7-x4jWAhWI6Y8KHUB8DDEQ0QwIIw&adurl=	www.ampleharvest.org/
	Donate for Global giving NGO Older People, Food Donation Online Elderly People.	/aclk?sa=l&ai=DChcSEwio-fL-x4jWAhXWiWgKHXAmCMwYABABGgJzYw&sig=AOD64_0jd3SntkSCc0MZOOjLMITHb4kCZA&q=&ved=0ahUKEwju9-7-x4jWAhWI6Y8KHUB8DDEQ0QwIJg&adurl=	www.serudsindia.org/
	Help Ashray Akruti to feed the needy Children	/aclk?sa=L&ai=DChcSEwio-fL-x4jWAhXWiWgKHXAmCMwYABACGgJzYw&sig=AOD64_0mVALLb1kowVhNUeYVGGoOxIm8AQ&q=&ved=0ahUKEwju9-7-x4jWAhWI6Y8KHUB8DDEQ0QwIKg&adurl=	www.ashrayakruti.org/
	We help divert food from the trash to local food pantries helping those in need.	/aclk?sa=l&ai=DChcSEwio-fL-x4jWAhXWiWgKHXAmCMwYABAHGgJzYw&sig=AOD64_2EjDXIOW3hMmldR5vYgWvvoXLSFw&q=&ved=0ahUKEwju9-7-x4jWAhWI6Y8KHUB8DDEQ0QwIMw&adurl=	www.meansdatabase.com/about
	Donate your surplus food to help communities in need, instantly!	/aclk?sa=L&ai=DChcSEwio-fL-x4jWAhXWiWgKHXAmCMwYABAKGgJzYw&sig=AOD64_0eddZIukyk3JgUqK2amsz70dYrIQ&q=&ved=0ahUKEwju9-7-x4jWAhWI6Y8KHUB8DDEQ0QwIsAE&adurl=	www.re-plate.org/
Current Food List « Food Bank of East Alabama	Food Bank member agencies may log in here to get the current food list. The food ... Email your completed food list to eafborder@foodbankofeastalabama.com.	http://foodbankofeastalabama.com/for-member-agencies/on-line-ordering/	foodbankofeastalabama.com/for-member-agencies/on-line-ordering/
Alabama food banks - Need Help Paying Bills	Alabama food banks provide free food to those who need assistance. The non-profit pantries and distribution centers are a great place to turn to for food, meals ...	http://www.needhelppayingbills.com/html/alabama_food_banks.html	www.needhelppayingbills.com/html/alabama_food_banks.html
Alabama Soup Kitchens, Food, Pantries, Food Banks	Note: If you are searching for Alabama Food Banks, food banks are distribution hubs. They supply the food to the Soup Kitchens, Food Pantries, Shelters etc.	https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html	https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html
Food Bank of East Alabama	All donations received after 8:00 PM ET will be processed the following business day. Weekend/Holiday donations will be processed the next business day.	https://portal.icheckgateway.com/FoodBankofEastAlabama/	https://portal.icheckgateway.com/FoodBankofEastAlabama/
Feeding the Gulf Coast Food Bank-Alabama, Florida, Mississippi	Feeding the Gulf Coast Food Bank is a member of the Feeding America Network serving the Gulf Coast throughout 24 counties in Alabama, Florida, ...	https://feedingthegulfcoast.org/	https://feedingthegulfcoast.org/
Alabama Childhood Food Solutions	Donate now to feed hungry children for up to a year! Alabama Childhood Food Solution is a non-profit organization focused on the prevention of childhood ...	http://alabamachildhoodfood.com/	alabamachildhoodfood.com/
WEST ALABAMA FOOD BANK NEEDS MORE DONATIONS - WVUA23	May 16, 2017 - The 25th annual Stamp Out Hunger food drive was a one-day event Saturday, but organizers say that's no excuse to avoid donating. Last year ...	http://wvua23.com/west-alabama-food-bank-needs-more-donations/	wvua23.com › Local
Alabama A&M student starts a food pantry to help classmates in his ...	Oct 24, 2016 - Normal, AL. (WHNT) - This week's Pay it Forward recipient is young and very motivated. Justin Franks is only a college student, but has a lot to ...	http://whnt.com/2016/10/24/alabama-am-student-starts-a-food-pantry-to-help-classmates-in-his-dorm/	whnt.com/.../alabama-am-student-starts-a-food-pantry-to-help-classmates-in-his-dorm...
Apply for Assistance - Alabama - MyDHR	You must sign in to MyDHR or create an account before you can apply for Food Assistance or view your account information.	https://mydhr.alabama.gov/apply	https://mydhr.alabama.gov/apply
13 Alabama counties saw 85 percent drop in food stamp participation ...	Jun 5, 2017 - Thirteen Alabama counties saw a dramatic drop in food stamp participation after work requirement for able-bodied adults were restarted.	http://www.al.com/news/index.ssf/2017/06/13_alabama_counties_had_85_per.html	www.al.com/news/index.ssf/2017/06/13_alabama_counties_had_85_per.html
MyAlabama - Services	The Alabama Food Assistance Program (formerly Food Stamps) helps many low income people and families buy the food they need to stay healthy while ...	https://www.myalabama.gov/services	https://www.myalabama.gov/services
Food Stamp Application for Seniors | AlabamaLegalHelp.org | A guide ...	The Alabama Elderly Simplified Application Project (AESAP) was created to simplify the Food Assistance Program application process for households where all ...	https://www.alabamalegalhelp.org/resource/food-stamp-application-for-seniors	https://www.alabamalegalhelp.org/resource/food-stamp-application-for-seniors
